Customer,P.O. Nbr,SO Nbr,S.O. Date,Invoices,Order Status,Order Line/Status
,,,,9961-2,,2 - Deleted
,,,,,,3 - Deleted
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
18600 - CAT SCALE,181654,9962,10/28/2020,9962,Closed,1 - Closed
3396 - IOWA EVENTS CENTER,,SC6356,10/28/2020,SC6356,Closed,1 - Closed
5162 - JOHNSTON DENTAL,,SC6357,10/28/2020,SC6357,Closed,1 - Closed
18600 - CAT SCALE,181671,9963,10/29/2020,9963,Closed,1 - Closed
18600 - CAT SCALE,,9964,10/29/2020,9964,Closed,1 - Closed
,,,,,,2 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6359,10/29/2020,SC6359,Closed,1 - Closed
3989 - FSBO HOMES,,SC6360,10/29/2020,SC6360,Closed,1 - Closed
5366 - MIDWEST MATTRESS,,SC6361,10/29/2020,SC6361,Closed,1 - Closed
5388 - MED PHARM IOWA,,SC6362,10/29/2020,SC6362,Closed,1 - Closed
5694 - CORNER MARKET LLC,,SC6363,10/30/2020,SC6363,Closed,1 - Closed
3715 - CHARTER BANK,,SC6364,10/30/2020,SC6364,Closed,1 - Closed
4530 - HY-VEE,,SC6365,10/30/2020,SC6365,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38800,SC6366,10/30/2020,SC6366,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",35799,SC6367,10/30/2020,SC6367,Closed,1 - Closed
5744 - ACE SIGNS INC.,,9966,11/2/2020,9966,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
5740 - ST. THOMAS LUTHERAN CHURCH,,9967,11/2/2020,9967,Closed,1 - Closed
,,,,,,2 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6368,11/2/2020,SC6368,Closed,1 - Closed
5157 - STRATUS,1570623,SC6369,11/2/2020,SC6369,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC6370,11/2/2020,SC6370,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38802,SC6371,11/2/2020,SC6371,Closed,1 - Closed
2216 - US BANK CORPORATE REAL ESTATE,42748732,SC6372,11/2/2020,SC6372,Closed,1 - Closed
3396 - IOWA EVENTS CENTER,,SC6373,11/2/2020,SC6373,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38806,SC6374,11/2/2020,SC6374,Closed,1 - Closed
4009 - CHRIS FEELEY,,SC6375,11/2/2020,SC6375,Closed,1 - Closed
4985 - HUBBELL HOMES,,9968,11/3/2020,9968,Closed,1 - Closed
18600 - CAT SCALE,181743,9969,11/3/2020,9969,Closed,1 - Closed
5745 - RUETER'S EQUIPMENT,,9970,11/3/2020,9970,Closed,1 - Closed
,,,,,,2 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6376,11/3/2020,SC6376,Closed,1 - Closed
18600 - CAT SCALE,,9971,11/4/2020,9971,Closed,1 - Closed
4708 - SCHEELS ALL SPORTS,,9972,11/4/2020,9972,Closed,1 - Closed
5501 - AVAILA BANK,,SC6377,11/4/2020,SC6377,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38814,SC6378,11/4/2020,SC6378,Closed,1 - Closed
,,,,,,2 - Deleted
58550 - IOWA PUBLIC TELEVISION,10282000608,9973,11/5/2020,9973,Closed,1 - Closed
,,,,,,2 - Closed
4725 - KEMIN INDUSTRIES,,9974,11/6/2020,9974,Closed,1 - Closed
,,,,,,2 - Closed
2629 - BONNIE'S BARRICADES INC,,9975,11/6/2020,9975,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
"77950 - NAGLE SIGNS, INC.",38839,9976,11/6/2020,9976,Closed,1 - Closed
,,,,,,2 - Closed
2708 - JNB SIGNS,17677,SC6379,11/6/2020,SC6379,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38831,SC6380,11/6/2020,SC6380,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38835,SC6381,11/6/2020,SC6381,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",269405,SC6382,11/6/2020,SC6382,Closed,1 - Closed
5747 - AVAILA BANK- ATTN: LISA IRLBECK,,9977,11/9/2020,9977,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",38860,9978,11/9/2020,9978,Closed,1 - Closed
18600 - CAT SCALE,,9979,11/9/2020,9979,Closed,1 - Closed
5679 - SOUTH STORY BANK & TRUST,,SC6383,11/9/2020,SC6383,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",269440,SC6384,11/9/2020,SC6384,Closed,1 - Closed
5746 - MIDWEST MATTRESS,,SC6385,11/9/2020,SC6385,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38856,SC6386,11/9/2020,SC6386,Closed,1 - Closed
4617 - A+ COMMUNICATIONS & SECURITY,,SC6387,11/9/2020,SC6387,Closed,1 - Closed
4966 - R & R REALTY,66852,9980,11/10/2020,9980,Closed,1 - Closed
5748 - COON RAPIDS HARDWARE,,9981,11/10/2020,9981,Closed,1 - Closed
,,,,,,2 - Closed
5749 - MIDWEST RADIO,,SC6388,11/10/2020,SC6388,Closed,1 - Closed
5722 - VISION SIGN GROUP,54475-Lee--2963-11,9982,11/11/2020,9982,Closed,1 - Closed
5535 - MOM'S MEALS,,9983,11/11/2020,9983,Closed,1 - Closed
,,,,,,2 - Closed
5751 - MOM'S MEALS,,9984,11/11/2020,9984,Closed,1 - Closed
,,,,,,2 - Closed
18600 - CAT SCALE,181866,9985,11/12/2020,9985,Closed,1 - Closed
5111 - TOTAL FAMILY EYE CARE,,SC6389,11/12/2020,SC6389,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38876,SC6390,11/12/2020,SC6390,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38884,SC6392,11/12/2020,SC6392,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38886,SC6393,11/12/2020,SC6393,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38883,SC6394,11/12/2020,SC6394,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38885,SC6395,11/12/2020,SC6395,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38890,SC6396,11/12/2020,SC6396,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38889,SC6397,11/12/2020,SC6397,Closed,1 - Closed
,,,,,,2 - Closed
5679 - SOUTH STORY BANK & TRUST,,9986,11/13/2020,9986,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",38888,SC6398,11/13/2020,SC6398,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Deleted
,,,,,,4 - Closed
,,,,,,5 - Closed
"77950 - NAGLE SIGNS, INC.",38897,SC6400,11/13/2020,SC6400,Closed,1 - Closed
2629 - BONNIE'S BARRICADES INC,,9987,11/16/2020,9987,Closed,1 - Closed
"3951 - ALLEN INDUSTRIES , INC",205371-00,9988,11/16/2020,9988,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
18600 - CAT SCALE,181894,9989,11/16/2020,9989,Closed,1 - Closed
"3951 - ALLEN INDUSTRIES , INC",205381-00,9990,11/16/2020,9990,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
"4977 - CHANDLER SIGNS, LLC",0409816 / 049816-001,9991,11/16/2020,9991,Closed,1 - Closed
,,,,9991-2,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
"77950 - NAGLE SIGNS, INC.",3890,SC6401,11/16/2020,SC6401,Closed,1 - Closed
3237 - BOB BROWN CHEVROLET,,9992,11/17/2020,9992,Closed,1 - Closed
2779 - HY-VEE WIETZ,V77500,9994,11/18/2020,9994,Closed,1 - Closed
5504 - AGI- ACCOUNTS PAYABLE,,9995,11/18/2020,9995,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
3582 - EVERBRITE LLC,PF06047-0,9996,11/18/2020,9996,Closed,1 - Closed
"3951 - ALLEN INDUSTRIES , INC",205525-00,9997,11/18/2020,9997,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
3396 - IOWA EVENTS CENTER,,SC6402,11/18/2020,SC6402,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38919,SC6403,11/18/2020,SC6403,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38925,SC6404,11/18/2020,SC6404,Closed,1 - Closed
5753 - ANNA DOLCE RISTORANTE,,10000,11/19/2020,10000,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
18600 - CAT SCALE,,10001,11/19/2020,10001,Closed,1 - Closed
18600 - CAT SCALE,,10002,11/19/2020,10002,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
18600 - CAT SCALE,181940,9998,11/19/2020,9998,Closed,1 - Closed
3178 - SOUTH WATER SIGNS,7042346-JK-2/ 15826,9999,11/19/2020,9999,Closed,1 - Closed
,,,,,,2 - Closed
5752 - CLARK & ASSOCIATES PROSTHETICS AND ORTHOTICS,,SC6405,11/19/2020,SC6405,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38932,SC6407,11/19/2020,SC6407,Closed,1 - Closed
70700 - MARRIOTT,3.3755E+12,SC6408,11/19/2020,SC6408,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38938,10003,11/20/2020,10003,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38936,SC6409,11/20/2020,SC6409,Closed,1 - Closed
5247 - PAGLIAIS PIZZA,,SC6410,11/20/2020,SC6410,Closed,1 - Closed
4617 - A+ COMMUNICATIONS & SECURITY,,SC6411,11/23/2020,SC6411,Closed,1 - Closed
5673 - HURTS DONUT CO.,,SC6412,11/23/2020,SC6412,Closed,1 - Closed
4530 - HY-VEE,,SC6413,11/23/2020,SC6413,Closed,1 - Closed
5162 - JOHNSTON DENTAL,,10004,11/24/2020,10004,Closed,1 - Closed
"5756 - ANDERSON FINANCIAL, L.L.C.",,10005,11/24/2020,10005,Closed,1 - Closed
5754 - JEREMY MASON,,SC6414,11/24/2020,SC6414,Closed,1 - Closed
4989 - HY VEE,,SC6415,11/24/2020,SC6415,Closed,1 - Closed
5755 - BRAD HURD,,SC6416,11/24/2020,SC6416,Closed,1 - Closed
"5622 - LOVING CUP, LLC- DBA: SCOOTER'S COFFEE",,10006,11/25/2020,10006,Closed,1 - Closed
,,,,,,2 - Closed
5757 - PARK RIDGE APARTMENTS,,10008,11/25/2020,10008,Closed,1 - Closed
,,,,10008-2,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
49300 - GIT N GO CONVENIENCE STORES,,SC6417,11/25/2020,SC6417,Closed,1 - Closed
5508 - SHARON MARKER,,SC6418,11/25/2020,SC6418,Closed,1 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6419,11/25/2020,SC6419,Closed,1 - Closed
4542 - R & D ENGINEERING,,10009,11/30/2020,10009,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
3178 - SOUTH WATER SIGNS,7042694-JK-1,10010,11/30/2020,10010,Closed,1 - Closed
3396 - IOWA EVENTS CENTER,,SC6420,11/30/2020,SC6420,Closed,1 - Closed
99260 - SHAWN FISHER,,SC6421,11/30/2020,SC6421,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38987,SC6422,11/30/2020,SC6422,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39000,10011,12/1/2020,10011,Closed,1 - Closed
,,,,,,2 - Closed
5525 - DOUGLAS AVENUE PRESBYTERIAN CHURCH,,SC6423,12/1/2020,SC6423,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC6424,12/1/2020,SC6424,Closed,1 - Closed
5654 - O'REILLY AUTO PARTS,,SC6425,12/1/2020,SC6425,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38997,SC6426,12/1/2020,SC6426,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",38998,SC6427,12/1/2020,SC6427,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39001,SC6428,12/1/2020,SC6428,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39002,SC6429,12/1/2020,SC6429,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39004,SC6430,12/1/2020,SC6430,Closed,1 - Closed
"4068 - GRL PROPERTIES, LLC",,10012,12/2/2020,10012,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39006,SC6431,12/2/2020,SC6431,Closed,1 - Closed
110100 - TACO JOHN'S OF IOWA,,SC6432,12/2/2020,SC6432,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39018,SC6433,12/2/2020,SC6433,Closed,1 - Closed
4725 - KEMIN INDUSTRIES,,10013,12/3/2020,10013,Closed,1 - Closed
5659 - CHOICE CREATIVE SOLUTIONS,,10014,12/3/2020,10014,Closed,1 - Closed
,,,,10014-2,,2 - Closed
4009 - CHRIS FEELEY,,SC6434,12/3/2020,SC6434,Closed,1 - Closed
5380 - AVAILA BANK,,10015,12/4/2020,10015,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
,,,,,,7 - Closed
18600 - CAT SCALE,182093,10016,12/4/2020,10016,Closed,1 - Closed
4903 - RACCOON VALLEY BANK,,10018,12/4/2020,10018,Closed,1 - Closed
5501 - AVAILA BANK,,SC6435,12/4/2020,SC6435,Closed,1 - Closed
18600 - CAT SCALE,,10019,12/7/2020,10019,Closed,1 - Closed
4928 - LIVING HISTORY FARMS,,10020,12/7/2020,10020,Closed,1 - Closed
5759 - ROGER GREEVER,,SC6436,12/7/2020,SC6436,Closed,1 - Closed
4304 - SPLASH CAR WASH / SPLASH EXPRESS LLC,,SC6437,12/7/2020,SC6437,Closed,1 - Closed
5287 - DAN PAINE,,SC6438,12/7/2020,SC6438,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,S17806-00,SC6439,12/7/2020,SC6439,Closed,1 - Closed
5555 - MARK BAUER,,SC6440,12/7/2020,SC6440,Closed,1 - Closed
5761 - PHARM FOOD GROUP,,10021,12/8/2020,10021,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
5563 - WILLHAM & FOSTER ORTHODONTICS,,10022,12/8/2020,10022,Closed,1 - Deleted
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
5176 - ALLEN INDUSTRIES - HARMON SIGN DIVISION,206168,10023,12/9/2020,10023,Closed,1 - Closed
,,,,10023-2,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
5763 - CHRISTIAN LIFE ASSEMBLY OF GOD,,10024,12/9/2020,10024,Closed,1 - Deleted
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
"77950 - NAGLE SIGNS, INC.",39063,SC6441,12/9/2020,SC6441,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,S17856-00,SC6442,12/9/2020,SC6442,Closed,1 - Closed
5762 - DGS FOODS - CASH SAVER,,SC6443,12/9/2020,SC6443,Closed,1 - Closed
4617 - A+ COMMUNICATIONS & SECURITY,,SC6444,12/9/2020,SC6444,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,S17920-00,SC6445,12/9/2020,SC6445,Closed,1 - Closed
4860 - HAMPTON INN,,SC6446,12/9/2020,SC6446,Closed,1 - Closed
3656 - BERNHARDT SMITH ORTHODONTICS,,SC6447,12/10/2020,SC6447,Closed,1 - Closed
2911 - ST. JOHN THE APOSTLE CATHOLIC CHURCH,,SC6448,12/10/2020,SC6448,Closed,1 - Closed
4918 - GARLING CONSTRUCTION,,10025,12/14/2020,10025,Closed,1 - Closed
18600 - CAT SCALE,,10026,12/14/2020,10026,Closed,1 - Closed
5764 - T & M SERVICES,1002,10027,12/14/2020,10027,Closed,1 - Closed
,,,,,,2 - Closed
5608 - HENRY J'S TACOS,,10028,12/14/2020,10028,Closed,1 - Closed
,,,,,,2 - Closed
18600 - CAT SCALE,182216,10029,12/15/2020,10029,Closed,1 - Closed
18600 - CAT SCALE,182217,10030,12/15/2020,10030,Closed,1 - Closed
4135 - GREAT WESTERN BANK,,SC6449,12/15/2020,SC6449,Closed,1 - Closed
4304 - SPLASH CAR WASH / SPLASH EXPRESS LLC,,SC6450,12/15/2020,SC6450,Closed,1 - Closed
5502 - FAIRFIELD INN & SUITES,,SC6451,12/15/2020,SC6451,Closed,1 - Closed
3671 - TRIANGLE SIGN AND SERVICE,SVN41313,SC6452,12/15/2020,SC6452,Closed,1 - Closed
4170 - KNAPP PROPERTIES,,10031,12/16/2020,10031,Closed,1 - Closed
,,,,,,2 - Closed
5765 - HARDEE'S,,SC6453,12/16/2020,SC6453,Closed,1 - Closed
5252 - ROUTE 69 VAPOR,,SC6454,12/16/2020,SC6454,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39122,SC6455,12/16/2020,SC6455,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39127,SC6456,12/16/2020,SC6456,Closed,1 - Closed
4347 - AMES MUNICIPLE POWER,,SC6457,12/16/2020,SC6457,Closed,1 - Closed
18600 - CAT SCALE,182244,10032,12/17/2020,10032,Closed,1 - Closed
70700 - MARRIOTT,3.3755E+12,SC6458,12/17/2020,SC6458,Closed,1 - Closed
4453 - SYVERSON STREGE AND COMPANY,,10033,12/18/2020,10033,Closed,1 - Closed
5766 - GRIMES CHIROPRACTIC,,10034,12/18/2020,10034,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
,,,,,,6 - Closed
,,,,,,7 - Closed
,,,,,,8 - Closed
5767 - VETERINARY MEDICAL ASSOCIATES,,10035,12/18/2020,10035,Closed,1 - Closed
5692 - PILLAR INC.,,SC6459,12/18/2020,SC6459,Closed,1 - Closed
5388 - MED PHARM IOWA,,SC6460,12/18/2020,SC6460,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,178635-00,10036,12/21/2020,10036,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39142,SC6461,12/21/2020,SC6461,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39143,SC6462,12/21/2020,SC6462,Closed,1 - Closed
29800 - COMMONWEALTH ELECTRIC,,SC6463,12/21/2020,SC6463,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39147,SC6464,12/21/2020,SC6464,Closed,1 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6465,12/21/2020,SC6465,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39149,SC6466,12/21/2020,SC6466,Closed,1 - Closed
18600 - CAT SCALE,182316,10037,12/22/2020,10037,Closed,1 - Closed
5739 - DUPLICATION MEDIA,,SC6467,12/22/2020,SC6467,Closed,1 - Closed
18600 - CAT SCALE,182318,10038,12/23/2020,10038,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
5769 - PRICE CHOPPER,,10039,12/23/2020,10039,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
"77950 - NAGLE SIGNS, INC.",39162,10040,12/23/2020,10040,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39162,10041,12/23/2020,10041,Closed,1 - Closed
5770 - EXEMPLARCARE URGENT CARE,,10042,12/23/2020,10042,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
2535 - ATLAS SIGN INDUSTRIES,178717-00,10043,12/23/2020,10043,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Closed
,,,,,,5 - Closed
5730 - DARLING INTERNATIONAL INC.,,SC6468,12/23/2020,SC6468,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",,SC6469,12/23/2020,SC6469,Closed,1 - Closed
2598 - SEPTAGON CONSTRUCTION,PO420004-07,10044,12/28/2020,10044,Closed,1 - Closed
,,,,,,2 - Closed
5771 - BLINK SIGNS,119635/  BLINKPO21624,10045,12/28/2020,10045,Closed,1 - Closed
,,,,10045-2,,2 - Deleted
,,,,10045-3,,3 - Closed
,,,,,,4 - Deleted
,,,,,,5 - Deleted
,,,,,,6 - Closed
,,,,,,7 - Closed
,,,,,,8 - Closed
,,,,,,9 - Closed
,,,,,,10 - Closed
,,,,,,11 - Closed
,,,,,,12 - Closed
4725 - KEMIN INDUSTRIES,,10046,12/28/2020,10046,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
5259 - EASTVIEW COMMUNITY CENTER,,10047,12/28/2020,10047,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",39193,10048,12/28/2020,10048,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39182,SC6470,12/28/2020,SC6470,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC6471,12/28/2020,SC6471,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39183,SC6472,12/28/2020,SC6472,Closed,1 - Closed
4401 - STATE FARM,,SC6473,12/28/2020,SC6473,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,,SC6474,12/28/2020,SC6474,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39184,SC6475,12/28/2020,SC6475,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39192,10049,12/29/2020,10049,Closed,1 - Closed
18600 - CAT SCALE,182358,10050,12/29/2020,10050,Closed,1 - Closed
4815 - PRAIRIE MEADOWS,30936,10051,12/29/2020,10051,Closed,1 - Closed
5502 - FAIRFIELD INN & SUITES,,SC6477,12/29/2020,SC6477,Closed,1 - Closed
4530 - HY-VEE,,SC6478,12/30/2020,SC6478,Closed,1 - Closed
18600 - CAT SCALE,182382,10052,12/31/2020,10052,Closed,1 - Closed
,,,,,,2 - Deleted
"77950 - NAGLE SIGNS, INC.",39220,SC6479,12/31/2020,SC6479,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39221,SC6480,12/31/2020,SC6480,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,S18373-00,SC6481,12/31/2020,SC6481,Closed,1 - Closed
5762 - DGS FOODS - CASH SAVER,,SC6482,12/31/2020,SC6482,Closed,1 - Closed
18600 - CAT SCALE,,10053,1/4/2021,10053,Closed,1 - Closed
,,,,,,2 - Closed
"77950 - NAGLE SIGNS, INC.",39223,SC6483,1/4/2021,SC6483,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39226,SC6484,1/4/2021,SC6484,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39208,SC6485,1/4/2021,SC6485,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39227,SC6486,1/4/2021,SC6486,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39228,SC6487,1/4/2021,SC6487,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39231,SC6488,1/4/2021,SC6488,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39230,SC6489,1/4/2021,SC6489,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39232,SC6490,1/4/2021,SC6490,Closed,1 - Closed
3178 - SOUTH WATER SIGNS,1581,10054,1/5/2021,10054,Closed,1 - Closed
4455 - HUBBELL PROPERTY MANAGEMENT,,10055,1/5/2021,10055,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39236,SC6491,1/5/2021,SC6491,Closed,1 - Closed
3671 - TRIANGLE SIGN AND SERVICE,SVN41471,SC6492,1/5/2021,SC6492,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39248,SC6493,1/6/2021,SC6493,Closed,1 - Closed
4973 - SDDI SIGNS,,SC6494,1/6/2021,SC6494,Closed,1 - Closed
3287 - LAKESIDE CASINO,,SC6495,1/6/2021,SC6495,Closed,1 - Closed
"2371 - COAST SIGN, INCORPORATED",0000272420,SC6496,1/6/2021,SC6496,Closed,1 - Closed
5745 - RUETER'S EQUIPMENT,,10056,1/7/2021,10056,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39262,10057,1/7/2021,10057,Closed,1 - Closed
4903 - RACCOON VALLEY BANK,,SC6497,1/7/2021,SC6497,Closed,1 - Closed
5107 - ATLANTIC BOTTLING COCA-COLA,,SC6498,1/7/2021,SC6498,Closed,1 - Closed
3419 - DIAMOND VOGEL PAINT,,SC6499,1/7/2021,SC6499,Closed,1 - Closed
5680 - SIGN MANAGER,,10058,1/8/2021,10058,Closed,1 - Closed
3683 - ALLEN INDUSTRIES,207228-00,10059,1/8/2021,10059,Closed,1 - Closed
3582 - EVERBRITE LLC,PF07731-0,10060,1/8/2021,10060,Closed,1 - Closed
5773 - BATTLE HAWK ARMORY,,10061,1/11/2021,10061,Closed,1 - Closed
,,,,,,2 - Closed
5380 - AVAILA BANK,,SC6500,1/11/2021,SC6500,Closed,1 - Closed
4320 - ANYTIME FITNESS,,SC6501,1/12/2021,SC6501,Closed,1 - Closed
3686 - ADCON,SC2911,SC6502,1/12/2021,SC6502,Closed,1 - Closed
4985 - HUBBELL HOMES,,SC6503,1/12/2021,SC6503,Closed,1 - Closed
5615 - JETHRO'S BBQ DRAKE,,SC6504,1/12/2021,SC6504,Closed,1 - Closed
3807 - SHOTGUN BETTY'S COUNTRY ROCK BAR,,SC6505,1/12/2021,SC6505,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39290,SC6506,1/13/2021,SC6506,Closed,1 - Closed
18600 - CAT SCALE,182590,10062,1/14/2021,10062,Closed,1 - Closed
5774 - THE LAUNDRY PLACE- ANKENY LLC,,SC6507,1/14/2021,SC6507,Closed,1 - Closed
5765 - HARDEE'S,,SC6508,1/14/2021,SC6508,Closed,1 - Closed
5366 - MIDWEST MATTRESS,,SC6509,1/14/2021,SC6509,Closed,1 - Closed
3353 - BUZZARD BILLY'S RESTAURANT,,SC6510,1/14/2021,SC6510,Closed,1 - Closed
"3951 - ALLEN INDUSTRIES , INC",207540-00,10063,1/15/2021,10063,Closed,1 - Closed
18600 - CAT SCALE,182611,10064,1/15/2021,10064,Closed,1 - Closed
4966 - R & R REALTY,69670,SC6511,1/15/2021,SC6511,Closed,1 - Closed
3205 - STRATUS,615905-01,SC6512,1/15/2021,SC6512,Closed,1 - Closed
18600 - CAT SCALE,182644,10065,1/18/2021,10065,Closed,1 - Closed
4053 - STORAGE MART,,SC6513,1/18/2021,SC6513,Closed,1 - Closed
2535 - ATLAS SIGN INDUSTRIES,S18735-00,SC6514,1/18/2021,SC6514,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39319,SC6515,1/18/2021,SC6515,Closed,1 - Closed
"77950 - NAGLE SIGNS, INC.",39321,SC6516,1/19/2021,SC6516,Closed,1 - Closed
3205 - STRATUS,616061-01,SC6517,1/19/2021,SC6517,Closed,1 - Closed
5366 - MIDWEST MATTRESS,,10066,1/20/2021,10066,Closed,1 - Closed
2460 - DOWNING INC.,CC#001,10067,1/20/2021,10067,Closed,1 - Closed
,,,,,,2 - Closed
,,,,,,3 - Closed
,,,,,,4 - Deleted
,,,,,,5 - Closed
,,,,,,6 - Closed
,,,,,,7 - Closed
5748 - COON RAPIDS HARDWARE,,SC6518,1/20/2021,SC6518,Closed,1 - Closed
